PIN,Angle between B and C,Angle between B and E,Angle between B and F,Angle between C and E,Angle between C and F,Angle between the projections of B and C on the z=0 plane,Angle between the projections of B and F on the z=0 plane,Angle between the projections of C and E on the z=0 plane,Angle of B strand vector to x axis,Angle of B strand vector to y axis,Angle of B strand vector to z axis,Angle of C strand vector to x axis,Angle of C strand vector to y axis,Angle of C strand vector to z axis,Angle of E strand vector to x axis,Angle of E strand vector to y axis,Angle of E strand vector to z axis,Angle of F strand vector to x axis,Angle of F strand vector to y axis,Angle of F strand vector to z axis,Distance of Center of Mass of B from plane,Distance of Center of Mass of C from plane,Distance of Center of Mass of E from plane,Distance of Center of Mass of F from plane
5C0A_D_4_to_111,2.3325486171768,2.8581104487374924,0.5019960409835234,0.735324432371329,2.7642609472181863,2.438294902845371,0.4989607055517857,0.7345159738803414,0.2091867940653853,-1.2888809641547234,-0.1861912490016184,0.2091867940653853,-1.2888809641547234,-0.1861912490016184,-0.180865198131563,1.365732151085238,-0.0955818257073466,0.7079578147821475,-0.8536484834275084,-0.0954999099072979,5.175586346639669,0.6656431773519396,1.620618959862507,2.2754283591761175
3RKD_L_111_to_211,2.526743101445911,2.7833051075672093,0.3720594637481461,0.4134438788243825,2.8434859690743655,2.7455250006502143,0.3291865180841955,0.4022386223498461,0.019460811338646,-1.3101868362904523,-0.2598479927245214,0.019460811338646,-1.3101868362904523,-0.2598479927245214,-0.0138983986992693,1.4714258865976393,-0.0983873292688222,0.3482460029763479,-1.2134397048701886,-0.0769399760622089,9.111034624099084,2.386485742079767,2.409909201483072,0.4414009435413544
7DDI_B_76_to_303,2.2126883073258603,2.72108506911296,0.5680874600056489,0.6655666292510828,2.588406712711832,2.3444001570807314,0.5815326662353034,0.6807758916981514,-0.0809088979537187,1.349622523704146,-0.2053855426625184,-0.0809088979537187,1.349622523704146,-0.2053855426625184,0.1950900537787365,-1.2903158388604812,-0.1989152191891479,-0.6446922789071703,0.8751943868211404,-0.2244598973443676,0.2874756094394908,1.387288221238185,2.4149792115999804,0.3717965909186633
5AW2_B_77_to_305,2.2651487043478156,2.7106164092844702,0.5181997575990167,0.652357879853249,2.6412912616262303,2.395707531986693,0.5281920538154341,0.6709089939630449,0.0122985896793883,-1.3637282917846285,-0.206691848238675,0.0122985896793883,-1.3637282917846285,-0.206691848238675,-0.0854686801295019,1.3363090308443464,-0.2178125239014701,0.5304198111811862,-1.001930350193004,-0.1861202718280477,4.956103186809194,1.4947518050419433,1.1379884180900737,0.8161783673912751
7Z0L_A_224_to_319,2.4113669028066793,2.8053972083946994,0.7166930637174153,0.5250558671910487,2.771876694348539,2.5145494177987673,0.7218875876990192,0.5348406060191533,-0.2294786020030272,1.303627006385358,-0.1343992628977421,-0.2294786020030272,1.303627006385358,-0.1343992628977421,0.3178349824180373,-1.1975361323921403,-0.1890304180274313,-0.9450974091599278,0.6130552203801191,-0.1095476667881971,0.5645833487195224,1.2600190164289329,2.225337012923649,0.1055938293856971
2GY5_A_121_to_210,2.345538424282073,2.8175499628793115,0.5940960477050587,0.5808683468583737,2.4816787912706872,2.561475486677711,0.6082993641348043,0.5472558994320745,-0.4703189253018869,1.0434109775775828,-0.2207000918144497,-0.4703189253018869,1.0434109775775828,-0.2207000918144497,0.5129314259769602,-1.0458992673368075,-0.1016926164285667,-0.9982330269760796,0.4523125936723735,-0.3259351407249626,1.568296585332374,3.5526652150278024,1.3932414606688956,1.4865061420863894
6FLH_A_2_to_118,2.1746395542023116,2.9039842005473404,0.8450783097537985,0.7985951987241448,2.6811324522554534,2.1921983089654806,0.8225388460001931,0.8152151680926106,-0.131048380046677,-1.4394634151493335,-0.0085909212131207,-0.131048380046677,-1.4394634151493335,-0.0085909212131207,-0.0030708393058214,1.3827465703574715,-0.1880240805447961,0.6689836823369634,-0.8468055865000972,-0.2347713940469291,5.40407978108739,1.8908024416221,0.6886923351993838,3.5206960488838788
8JGB_S_137_to_246,2.261438146374842,2.8550717109797574,0.4954027951787881,0.7679906916740931,2.6647122375419454,2.380841745437479,0.4958335773568645,0.7688015063363052,0.1613276555306435,-1.3468144894042742,-0.1540125617692493,0.1613276555306435,-1.3468144894042742,-0.1540125617692493,-0.1538573915613064,1.3671228735222951,-0.13239604450898,0.6556395902372135,-0.9059148305316946,-0.0947665158260739,5.506562382277149,0.4923137011237626,1.955229183409107,2.4578348199736424
5AVX_B_77_to_305,2.2651772836771285,2.7105421103587237,0.5181820558934421,0.6523136246593837,2.6413222989055742,2.3957408024424485,0.5281777980122874,0.6708653488438847,0.0119011526148453,-1.3636977094503528,-0.2067464183385141,0.0119011526148453,-1.3636977094503528,-0.2067464183385141,-0.0850821672861152,1.3364363827598489,-0.217831614128076,0.530005783255084,-1.0023153163187293,-0.1861529887422228,4.957871805781003,1.4970257565853704,1.135973673810012,0.8135082713840959
2V9Q_A_66_to_167,2.4022510735136784,2.785786668068642,0.3150606110424114,0.5963257060048712,2.6846480945229523,2.609244809012236,0.2844838673613425,0.6012067290313695,0.0045090603752837,-1.448641487086148,-0.1220707575359534,0.0045090603752837,-1.448641487086148,-0.1220707575359534,0.062662457387254,1.3349189869843292,-0.2270967759998261,0.2889948026520432,-1.281408682918702,0.0146550318647751,7.191467852776181,1.7798957297649505,2.406142307562292,0.8251355830256261
4KZD_L_112_to_212,2.5624941758060085,2.803021610226145,0.3591712729506693,0.4012090103660609,2.871794687894928,2.767281640069976,0.3140794070007123,0.39136770947676,0.1440655097686871,-1.2864792409061558,-0.2433719392070239,0.1440655097686871,-1.2864792409061558,-0.2433719392070239,-0.1308219700360038,1.4089304123031785,-0.094775709114691,0.4615972298012796,-1.1044217846326774,-0.0618761460266994,8.301980842775654,1.7126783413945734,1.559396992742754,1.1664278518537776
4RGM_L_2_to_106,2.2606973439346985,2.8998580738372017,0.448015291808208,0.7495689272086022,2.6304186047398845,2.3932266333335734,0.4473365681387599,0.7271722245649227,-0.0021726968955804,-1.4086671006567868,-0.1621144090507866,-0.0021726968955804,-1.4086671006567868,-0.1621144090507866,-0.0189334464194774,1.4898461270001082,-0.0786954566409021,0.4428442061894284,-1.1156945231643194,-0.0980641733109468,5.974077643686456,0.9875635163745412,1.3941460827108971,1.316740513337642
1YA5_A_102_to_195,2.516941727721842,2.720798352418225,0.3008671046307799,0.4927443132127088,2.775686838692977,2.747417187325493,0.2636148334897977,0.5093112180791005,-0.8531519173997588,-0.6967061939534034,-0.1443092297442612,-0.8531519173997588,-0.6967061939534034,-0.1443092297442612,0.9317262605901444,0.5679135793430024,-0.2607086754619416,-0.6016525910310007,-0.9691378712590756,0.0023394366539757,8.512578831139018,4.550761221159642,1.1561350022039951,2.9546237086194806
1D5I_L_111_to_211,2.566210182888256,2.837437125495204,0.3713355737141527,0.4029374424267014,2.8824605006748554,2.7179011160019275,0.3446759078412046,0.3977013922029167,-0.0469411662477545,1.369065379967807,-0.1960468107365942,-0.0469411662477545,1.369065379967807,-0.1960468107365942,0.0734255951655773,-1.44086055151431,-0.107007036211103,-0.3920022855327025,1.1751680390213828,-0.0507137722243349,1.8035660081467793,0.2544734831962614,6.577002354375178,1.9783333976037896
1KOA_A_6264_to_6357,2.52593688339474,2.734409234049254,0.2450877711118276,0.5209642804313348,2.698451702658368,2.7551474694458267,0.2370792373528642,0.5356802931004017,0.0992593336659031,-1.408578428434197,-0.1278807449115937,0.0992593336659031,-1.408578428434197,-0.1278807449115937,0.0476090096995254,1.3146990228864357,-0.2514372174728352,0.3364928470741219,-1.2282614623323869,-0.0616392322291354,6.786605902855612,1.7033280778884592,2.294953988432687,0.7327151972117948
4N0Y_H_117_to_211,2.523424373209671,2.8619807393312873,0.3381117597266927,0.34216130518209,2.65479115372351,2.788120035725673,0.3400299479979572,0.2279752891729412,0.0326164420852528,1.4261281774433014,-0.1408929516105395,0.0326164420852528,1.4261281774433014,-0.1408929516105395,0.0920020293978916,-1.4278100794969597,-0.1091458848265014,-0.3049570627456552,1.2431854644313909,-0.1159844710992679,2.457468952623788,0.6781025219725695,6.001529901918631,1.3554662462480112
8H7I_A_1_to_116,2.4618293791122303,2.8398724811550977,0.426457868151778,0.4973799479354311,2.7529483796137373,2.568880419092827,0.428783051138415,0.5034604514759525,0.0865009420698488,-1.42791056252032,-0.1134421334617361,0.0865009420698488,-1.42791056252032,-0.1134421334617361,-0.1537598003519755,1.3327351490745647,-0.1802911176748078,0.5129537887939251,-1.0460227752974296,-0.1010657290733012,6.032935220661794,1.794730319213073,2.029670534511658,1.4640145979501915
7MJ7_A_184_to_275,2.696447306864939,2.8668822976532775,0.2150580059834627,0.1708332744706345,2.8105979457876367,2.8788168736176307,0.2150377563831259,0.1087874686286786,-0.2469297666663781,1.2699707976734762,-0.1682859700564933,-0.2469297666663781,1.2699707976734762,-0.1682859700564933,0.4037719492292571,-1.1621389577396155,-0.0595886419479831,-0.4609820089831662,1.0872929303764394,-0.1354888814298704,0.4321387375637571,0.8045585768321062,4.086068618585999,0.6099721579786226
7BXA_A_35_to_145,2.34063740582436,2.7737272007545952,0.5603265894721109,0.6063270076546959,2.635973439469787,2.4908430961192005,0.5720321388689288,0.6130011265547984,-0.1444894531172134,-1.3291521184608923,-0.1923164374572858,-0.1444894531172134,-1.3291521184608923,-0.1923164374572858,0.1078219532868343,1.3658306404287237,-0.1736290673430882,0.4143862488038652,-1.097508559929874,-0.2153375376861608,4.9390157252824665,3.3377633816904297,1.4775476105619028,0.2757116126064819
1E9Q_A_2_to_150,2.1773333393754974,2.8775674603665093,0.8441465604013303,0.7708538841216124,2.677547925483952,2.2616122469225153,0.8679949365096978,0.7570975108454706,0.195663821980182,1.283377397393526,-0.2077966097003634,0.195663821980182,1.283377397393526,-0.2077966097003634,-0.0771135194298984,-1.4893028559938115,-0.0263047392023529,-0.640956616499281,0.8601094970431767,-0.2638321607942453,2.257761947420269,0.4336057092851635,3.1368445748215112,0.3652732015222349
7DZX_H_130_to_224,2.518515773190547,2.856614098633496,0.2940262447990237,0.3433345890131398,2.6670774570116142,2.844660532339251,0.2866839259843395,0.2029238136787071,0.0371467577652755,1.392984741808004,-0.1738069990470199,0.0371467577652755,1.392984741808004,-0.1738069990470199,0.0560371095817238,-1.4601173837616843,-0.0953442762513665,-0.2477607128158028,1.3037770644209996,-0.0975261491010701,2.314097670621649,0.5336662624594076,5.996694150655615,1.642609236981348
4HUX_B_3_to_95,2.646274552341332,2.8703612242858427,0.3693749438021216,0.307820608964673,2.909456083952278,2.780614352645233,0.3541185490285127,0.3026726172741218,-0.1081667946414601,1.3989385454524514,-0.1330229142887717,-0.1081667946414601,1.3989385454524514,-0.1330229142887717,0.1659723261915044,-1.3580237862934372,-0.1319050846974834,-0.4631124760172294,1.1069789651123378,-0.0237457341115265,1.3732356455009238,0.9590710837955588,5.048020107005368,2.0825310864658007
2JLP_A_41_to_195,2.2224855197706157,2.860183402223033,0.8674371111107689,0.7080636936418014,2.678598674702075,2.2780805641575275,0.8798785998331865,0.7087266159918658,0.1604661491008809,-1.349453607788897,-0.1511356130428465,0.1604661491008809,-1.349453607788897,-0.1511356130428465,-0.3159564849150376,1.243061730613943,-0.0841736943307831,0.9752597487312334,-0.5046232894867462,-0.2884433261704255,4.635991830626264,0.2115926035550219,1.1005403619576877,4.052575719155875
4Z18_A_21_to_132,2.4064370271341597,2.8031808920804107,0.568047707069802,0.5598479755274491,2.8625481785847944,2.517179213362963,0.5590991336618516,0.5660869006495775,0.1879414332898039,1.3069653650386155,-0.182949065527834,0.1879414332898039,1.3069653650386155,-0.182949065527834,-0.1313343677528429,-1.3704259692606784,-0.1504471291826263,-0.3672427253564692,1.1982763859845522,-0.0596795401183514,1.2708594389838286,0.1366670744398887,4.94189685347223,1.4972074750955229
1SQ2_N_2_to_113,2.2172342340085094,2.8231378374852465,0.6408300564910145,0.6814221908476525,2.7291745504193243,2.3363659286464613,0.6368524843390377,0.6778428568177215,0.3437082659707324,1.1958786839939548,-0.1438249909921178,0.3437082659707324,1.1958786839939548,-0.1438249909921178,-0.2176083348345092,-1.3061347378892414,-0.1482408295578035,-0.2890690029094354,1.2775928139326136,-0.0477009699666131,1.867817805704519,0.963452216130026,5.172004673489407,3.1299374442933705
7VAZ_D_3_to_117,2.151516398001653,2.80769591001189,0.593231601325022,0.7646531907156298,2.594679090985894,2.2676290017076988,0.6006253999748286,0.7699326027245049,0.2746635555483321,1.2499591263022378,-0.161608338613183,0.2746635555483321,1.2499591263022378,-0.161608338613183,-0.1722212436530508,-1.3374938536244056,-0.1558120556526869,-0.3184885587580348,1.216425806046351,-0.1500878281940079,1.9915345270192195,1.0884525351187566,3.1424391821080584,2.646808258693405
5X8L_A_21_to_132,2.4051259623937367,2.840812955771161,0.5076855262202081,0.5480549327182515,2.835381104813249,2.54083370185581,0.4886098854172718,0.5405976329701615,0.0559505200943921,1.3871614292163206,-0.1747186032506344,0.0559505200943921,1.3871614292163206,-0.1747186032506344,0.0033208184751567,-1.4507177622933107,-0.1200321922497784,-0.4316293816462146,1.138230778445256,-0.0266869237373577,0.9019965120051724,0.5903536128867118,4.2803608882297,1.4417798803294095
1N18_A_2_to_152,2.1893158575769056,2.90747642083267,0.8273611115599265,0.7818174383703689,2.6885955383372604,2.2508678662695747,0.8374371528750775,0.7767131982660541,-0.0773324750267328,1.4119365049844326,-0.138487395422479,-0.0773324750267328,1.4119365049844326,-0.138487395422479,0.191667833557128,-1.3677669430490895,-0.06614472789141,-0.8797062044525856,0.6338106045517612,-0.2378769476862618,0.732808595108193,1.7751264206959798,2.067225366507494,1.460508431931458
2F8V_A_102_to_194,2.535075790410239,2.739095899831868,0.2850767295796763,0.4364882719525851,2.78322824458117,2.719689951543451,0.2594934061651308,0.453618632812686,0.0776753157384346,-1.4158148604374785,-0.1338392091252778,0.0776753157384346,-1.4158148604374785,-0.1338392091252778,-0.0450019448495724,1.2994234741325827,-0.2674286246086397,0.337837081219805,-1.2326499191248392,-0.0139121229381939,6.968004898054592,2.247101184245048,3.175673056722571,1.4225662093325226
1FUN_A_2_to_152,2.2012311013269237,2.9148826396849876,0.8424947772620106,0.7727827909275198,2.687909537058015,2.262944108836628,0.8526390621644578,0.7659361747348631,-0.0787862638940894,1.4123257883507276,-0.1372108068514754,-0.0787862638940894,1.4123257883507276,-0.1372108068514754,0.1919015486083219,-1.3696168123024095,-0.0596486758171408,-0.8939516304430173,0.6171866948690877,-0.2418366326762824,0.591668721864974,1.7941020053613614,2.0822633331300437,1.5074616155532157
5TE4_L_111_to_211,2.5408370722294813,2.8257224861752817,0.3441869707420363,0.3959253595192847,2.834815950277657,2.6969541858300556,0.3244669967727708,0.3885827747460776,0.3101539966896278,-1.1928441617716108,-0.2089391186730269,0.3101539966896278,-1.1928441617716108,-0.2089391186730269,-0.3713091628378755,1.1844084568877495,-0.101972773768993,0.6391177527484074,-0.9243301998105004,-0.0840719177270878,5.886198063449182,0.5758004659740813,0.3464928768043152,2.468123271406588
1XZ0_A_185_to_277,2.505779906765205,2.8556713432011467,0.338382775444925,0.3779962340674121,2.6982889463804853,2.736037401385195,0.3367537208799244,0.3130529729736032,0.0165984904153029,-1.4079583928685269,-0.1619747008829366,0.0165984904153029,-1.4079583928685269,-0.1619747008829366,-0.1086734225188625,1.4168001968515047,-0.1086778122910057,0.3515139767358439,-1.2024045345544438,-0.1056823892096114,7.435189801216112,2.269342968234049,1.3655009835828196,1.0058190799169662
1F4Y_H_1_to_116,2.219689145102456,2.8410936240531734,0.5996050435550058,0.7670994261315272,2.6932713415056564,2.3178090937700295,0.6027289896676973,0.7763324574529084,0.3926748796240358,-1.1514583405312684,-0.1395438434682516,0.3926748796240358,-1.1514583405312684,-0.1395438434682516,-0.4383338874204501,1.101354867433881,-0.1572132741845533,0.9918437003436134,-0.5681552861662245,-0.0993725133114489,3.4650013689068735,1.2859015984157234,2.189640489885141,3.662457514069318
6SPJ_A_1_to_152,2.1739233908742333,2.902375179787848,0.8355037044213611,0.7926146808629364,2.673573643859735,2.2369878256340363,0.845500717474473,0.7880083737443633,-0.0920910731274176,1.4047002834378293,-0.1378343896172096,-0.0920910731274176,1.4047002834378293,-0.1378343896172096,0.209032980438099,-1.349628481905163,-0.0711991694620117,-0.8991953214774804,0.6108414399145231,-0.2436827453145664,0.6878032192419665,1.9940302432752113,2.085217771507541,1.4882962368913788
6ZKY_B_3_to_95,2.6797216837993125,2.869462005930541,0.3544513775274094,0.3047875031431498,2.937714177713121,2.8030303389894877,0.3374200923226089,0.3054446725968714,0.0187490979692341,1.4393780589786758,-0.1300585873077697,0.0187490979692341,1.4393780589786758,-0.1300585873077697,0.0140696760279337,-1.4300203603440385,-0.1400617859980664,-0.3184572361720652,1.2517883845112636,-0.0181050888778722,1.6391615722738289,0.5490724477822048,5.791216428200086,2.7235974297627155
4R0L_C_4_to_118,2.2837751012886067,2.864355907656703,0.7027751098310488,0.7469109032003911,2.8602100075228187,2.3527349040739236,0.7004508353090237,0.7581810943890241,-0.3669894824244102,1.1829940761996285,-0.1196948482482336,-0.3669894824244102,1.1829940761996285,-0.1196948482482336,0.3953127517302071,-1.1426310454335122,-0.1558508456313039,-1.0689079845040688,0.500193667318207,-0.0377968593849562,1.4191120142423932,3.967660655481029,1.7749873644133978,1.6334500734276145
7X1M_C_2_to_116,2.231881905731111,2.80036719962301,0.6401744892384097,0.7294846859013708,2.6908539860076153,2.333472612618103,0.6496588048720513,0.7403517772890634,-0.1085732224157576,-1.3659131904821735,-0.1730575298126735,-0.1085732224157576,-1.3659131904821735,-0.1730575298126735,0.0419055913907608,1.4039182613677512,-0.161435121935392,0.5314027526976797,-1.0093094579168491,-0.16416667135582,6.328160344276817,1.6244631496655586,1.006578948845141,1.2815485707222003
1JCV_A_1_to_152,2.1815823000184547,2.915665339292604,0.793515737952292,0.7982511757110928,2.6889415283926295,2.23529235762121,0.80050182217062,0.7952945769039066,0.1850479871028949,-1.3445514294887744,-0.12867332126023,0.1850479871028949,-1.3445514294887744,-0.12867332126023,-0.2969006719374738,1.265687003548201,-0.0682329091611599,0.9454346094613908,-0.5650525410727161,-0.2388322547991617,4.465529443635238,0.249964385216452,1.341324009099863,3.964211676040784
3RUG_E_133_to_205,2.7993989497937743,2.669824808555735,0.2305533831042079,0.1686505447200336,3.0158058439206505,2.9850204843399264,0.1445545155923436,0.0635903066731628,0.0179152838184482,1.540750126086996,-0.0241182972990843,0.0179152838184482,1.540750126086996,-0.0241182972990843,-0.1003501751490614,-1.1189149509508076,-0.4389742905416582,0.1604873449208577,1.3461002227818752,0.1558999668820246,0.3367010746293746,0.9422791047855106,10.191916269114175,4.358382711585502
